[24/Nov/2025:20:48:27 +0000] 404 - GET http keengreenmachine.org "/wp-admin/setup-config.php" [Client 104.23.190.113] [Length 183] [Gzip 3.21] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" "-"
[24/Nov/2025:20:49:06 +0000] 404 - GET http www.keengreenmachine.org "/.git/config" [Client 3.86.214.214] [Length 122] [Gzip 1.35] "Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/79.0.259819395 Mobile/16G77 Safari/604.1" "-"
[24/Nov/2025:20:53:34 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 138.197.191.87] [Length 154] [Gzip -] "-" "-"
[24/Nov/2025:20:53:34 +0000] 400 - GET http keengreenmachine.org "/" [Client 164.92.244.132] [Length 252] [Gzip -] "-" "-"
[24/Nov/2025:20:53:34 +0000] 200 - GET http keengreenmachine.org "/" [Client 138.197.191.87] [Length 1033] [Gzip -] "-" "-"
[24/Nov/2025:20:53:34 +0000] 400 - GET http keengreenmachine.org "/" [Client 164.92.244.132] [Length 252] [Gzip -] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
[24/Nov/2025:20:53:35 +0000] 200 - GET http keengreenmachine.org "/" [Client 138.197.191.87] [Length 1033] [Gzip -] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
[24/Nov/2025:20:53:35 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 207.154.197.113] [Length 154] [Gzip -] "-" "-"
[24/Nov/2025:20:53:35 +0000] 404 - POST http keengreenmachine.org "/graphql" [Client 138.197.191.87] [Length 122] [Gzip 1.35] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
[24/Nov/2025:20:53:35 +0000] 400 - POST http keengreenmachine.org "/graphql" [Client 164.92.244.132] [Length 252] [Gzip -] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
[24/Nov/2025:20:53:35 +0000] 200 - GET http www.keengreenmachine.org "/" [Client 207.154.197.113] [Length 1033] [Gzip -] "-" "-"
[24/Nov/2025:20:53:35 +0000] 400 - GET http www.keengreenmachine.org "/" [Client 207.154.197.113] [Length 252] [Gzip -] "-" "-"
[24/Nov/2025:20:53:35 +0000] 200 - GET http www.keengreenmachine.org "/" [Client 207.154.197.113] [Length 1033] [Gzip -] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
[24/Nov/2025:20:53:35 +0000] 400 - GET http www.keengreenmachine.org "/" [Client 207.154.197.113] [Length 252] [Gzip -] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
[24/Nov/2025:20:53:35 +0000] 404 - POST http keengreenmachine.org "/api" [Client 138.197.191.87] [Length 122] [Gzip 1.35] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
[24/Nov/2025:20:53:35 +0000] 400 - POST http keengreenmachine.org "/api" [Client 164.92.244.132] [Length 252] [Gzip -] "Mozilla/5.0 (l9scan/2.0.4323e2538313e29383e2935313; +https://leakix.net)" "-"
